Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,94298859,2,2,105,276,64,41,52.5,16.26345597,157,119,138.0,26.87005769,4,0,31400000.0,53900000.0,93700000,120442,93800000,93800000.0,0.0,93800000,93800000,94200000,94200000.0,0.0,94200000,94200000,0,0,0,0,64,52,0.021209164,0.021209164,41,157,89.0,47.63926952,2269.5,0,0,0,0,0,0,0,0,1,111.25,52.5,138.0,64,0,0,0,0,0,2,105,2,276,-1,-1,1,32,120442.0,0.0,120442,120442,93700000.0,0.0,93700000,93700000,BENIGN
443,247785,28,39,871,60240,389,0,31.10714286,89.00492674,2896,0,1544.615385,788.1086826,246629,270,3754.318182,10728.94184,60965,1,247785,9177.222222,15871.24533,60965,1,206922,5445.315789,17163.28388,96482,50,0,0,0,0,908,1256,113.0011905,157.3945154,0,2896,898.6911765,961.73879,924941.5002,0,0,0,1,0,0,0,0,1,912.1044776,31.10714286,1544.615385,908,0,0,0,0,0,28,871,39,60240,65535,122,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,159,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,12578,159.0,0.0,159,159,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6289.308176,6289.308176,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,1,0,1,0,16399,245,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,50769,1,1,61,77,61,61,61.0,0.0,77,77,77.0,0.0,2718,39,50769.0,0.0,50769,50769,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,19.69705923,19.69705923,61,77,66.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,99.5,61.0,77.0,20,0,0,0,0,0,1,61,1,77,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,96,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,20833,96.0,0.0,96,96,96,96.0,0.0,96,96,0,0.0,0.0,0,0,0,0,0,0,40,0,20833.33333,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,2,0,0,0,253,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49671,92,1,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,43478,30.66666667,25.9293913,49,1,0,0.0,0.0,0,0,50,25.0,33.9411255,49,1,0,0,0,0,20,60,10869.56522,32608.69565,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,3,0.0,0.0,0.0,20,0,0,0,0,0,1,0,3,0,253,2049,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,188139,11,8,1385,3843,949,0,125.9090909,285.035245,1418,0,480.375,614.0555902,27787,100,10452.16667,18394.18707,57786,1,188139,18813.9,21900.43614,58286,1,150886,21555.14286,27408.40725,59221,3,0,0,0,0,364,264,58.46740973,42.52175253,0,1418,261.4,464.8580315,216092.9895,0,0,0,1,0,0,0,0,0,275.1578947,125.9090909,480.375,364,0,0,0,0,0,11,1385,8,3843,65535,362,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,8547524,24,31,606,40467,303,0,25.25,85.54594494,4344,0,1305.387097,925.8809383,4805,6,158287.4815,1138398.576,8368621,1,178903,7778.391304,15240.21326,63196,17,8525248,284174.9333,1534719.96,8409868,49,0,0,0,0,776,1000,2.807830665,3.626781276,0,4344,733.4464286,940.0342145,883664.3244,0,0,0,1,0,0,0,0,1,746.7818182,25.25,1305.387097,776,0,0,0,0,0,24,606,31,40467,29200,131,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,140039,21,29,887,39371,405,0,42.23809524,103.9768747,4344,0,1357.62069,861.6295779,287477,357,2857.938776,6795.137718,23362,1,140039,7001.95,9804.980525,24565,1,115951,4141.107143,9928.234088,42343,47,0,0,0,0,684,936,149.9582259,207.0851691,0,4344,789.372549,924.2658484,854267.3584,0,0,0,1,0,0,0,0,1,805.16,42.23809524,1357.62069,684,0,0,0,0,0,21,887,29,39371,65535,122,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,155032,18,25,176,440,43,0,9.777777778,13.02285573,52,0,17.6,16.1606518,3973,277,3691.238095,13784.97145,73466,1,154965,9115.588235,28753.30334,115945,3,154901,6454.208333,17905.27088,73466,1,0,0,0,0,384,524,116.1050622,161.2570308,0,52,14.0,15.24375587,232.372093,0,0,0,1,0,0,0,0,1,14.3255814,9.777777778,17.6,384,0,0,0,0,0,18,176,25,440,8192,229,12,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,197,2,2,60,252,30,30,30.0,0.0,126,126,126.0,0.0,1583756,20304,65.66666667,72.45228315,145,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,10152.28426,10152.28426,30,126,68.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,85.5,30.0,126.0,40,0,0,0,0,0,2,60,2,252,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5207,240927,3,1,38,0,38,0,12.66666667,21.93931023,0,0,0.0,0.0,157,16,80309.0,139015.2679,240830,15,240927,120463.5,170339.9023,240912,15,0,0.0,0.0,0,0,1,0,0,0,60,20,12.45190452,4.15063484,0,38,15.2,20.81345719,433.2,0,1,0,0,1,0,0,0,0,19.0,12.66666667,0.0,60,0,0,0,0,0,3,38,1,0,60,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,8873405,8,10,303,10666,303,0,37.875,107.1266773,3426,0,1066.6,1097.706721,1236,2,521965.0,2140053.898,8826545,6,46787,6683.857143,10967.23313,23018,29,8851023,983447.0,2941170.885,8826545,48,0,0,0,0,264,328,0.901570479,1.126963099,0,3426,577.3157895,942.2263265,887790.4503,0,0,0,1,0,0,0,0,1,609.3888889,37.875,1066.6,264,0,0,0,0,0,8,303,10,10666,29200,122,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23756,1,1,55,71,55,55,55.0,0.0,71,71,71.0,0.0,5303,84,23756.0,0.0,23756,23756,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.09462873,42.09462873,55,71,60.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,90.5,55.0,71.0,20,0,0,0,0,0,1,55,1,71,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,1264510,41,42,2728,6634,456,0,66.53658537,110.1299454,976,0,157.952381,319.1214275,7403,65,15420.85366,105857.3345,955612,0,1264510,31612.75,158856.099,997299,1,308757,7530.658537,17572.34132,86117,1,0,0,0,0,1328,1360,32.42362654,33.2144467,0,976,111.452381,241.6427915,58391.23867,0,0,0,1,0,0,0,0,1,112.7951807,66.53658537,157.952381,1328,0,0,0,0,0,41,2728,42,6634,29200,243,24,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55068,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,666666,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,2,0,0,0,5444,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,169505,30,42,871,64624,389,0,29.03333333,86.24283412,2896,0,1538.666667,759.2146027,386389,424,2387.394366,6989.577229,40132,0,169505,5845.0,10381.35878,40132,1,144120,3515.121951,10985.40717,62333,45,0,0,0,0,972,1352,176.9859296,247.7803015,0,2896,897.1917808,946.828649,896484.4905,0,0,0,1,0,0,0,0,1,909.6527778,29.03333333,1538.666667,972,0,0,0,0,0,30,871,42,64624,65535,122,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,69339,1,1,73,125,73,73,73.0,0.0,125,125,125.0,0.0,2855,28,69339.0,0.0,69339,69339,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14.42189821,14.42189821,73,125,90.33333333,30.022214,901.3333333,0,0,0,0,0,0,0,0,1,135.5,73.0,125.0,20,0,0,0,0,0,1,73,1,125,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,247806,13,8,1225,4496,741,0,94.23076923,208.9242901,1418,0,562.0,640.3224634,23086,84,12390.3,17861.31235,51193,0,247806,20650.5,19295.32524,51260,0,204151,29164.42857,38236.16718,92742,4,0,0,0,0,428,264,52.4603924,32.2833184,0,1418,260.0454545,465.3901054,216587.9502,0,0,0,1,0,0,0,0,0,272.4285714,94.23076923,562.0,428,0,0,0,0,0,13,1225,8,4496,65535,352,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,782,1,1,61,89,61,61,61.0,0.0,89,89,89.0,0.0,191815,2557,782.0,0.0,782,782,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1278.772379,1278.772379,61,89,70.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,105.5,61.0,89.0,32,0,0,0,0,0,1,61,1,89,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48249,1,1,55,120,55,55,55.0,0.0,120,120,120.0,0.0,3627,41,48249.0,0.0,48249,48249,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,20.72581815,20.72581815,55,120,76.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1,115.0,55.0,120.0,32,0,0,0,0,0,1,55,1,120,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,227,2,2,68,380,34,34,34.0,0.0,190,190,190.0,0.0,1973568,17621,75.66666667,125.8623587,221,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,8810.572687,8810.572687,34,190,96.4,85.44471897,7300.8,0,0,0,0,0,0,0,0,1,120.5,34.0,190.0,40,0,0,0,0,0,2,68,2,380,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5813030,8,6,351,3898,194,0,43.875,74.71170782,1460,0,649.6666667,682.7970904,730,2,447156.1538,1524789.615,5518762,3,5813030,830432.8571,2068879.382,5518762,3,69416,13883.2,16653.49282,32269,49,0,0,0,0,172,132,1.376218599,1.032163949,0,1460,283.2666667,515.0820277,265309.4952,0,0,0,1,0,0,0,0,0,303.5,43.875,649.6666667,172,0,0,0,0,0,8,351,6,3898,8192,946,3,20,294265.0,0.0,294265,294265,5518762.0,0.0,5518762,5518762,BENIGN
443,143814,28,39,887,52816,405,0,31.67857143,91.40672379,2925,0,1354.25641,590.2225592,373419,465,2179.0,5858.642536,23330,1,143814,5326.444444,8799.673767,25378,1,117948,3103.894737,8408.114356,40340,48,0,0,0,0,908,1256,194.6959267,271.1836122,0,2925,789.75,797.4393043,635909.444,0,0,0,1,0,0,0,0,1,801.5373134,31.67857143,1354.25641,908,0,0,0,0,0,28,887,39,52816,65535,122,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,153,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,13071,153.0,0.0,153,153,153,153.0,0.0,153,153,0,0.0,0.0,0,0,0,0,0,0,40,0,13071.89542,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,2,0,0,0,372,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,119576792,30,21,3496,6368,437,0,116.5333333,196.5523065,796,0,303.2380952,396.1002278,82,0,2391535.84,4159437.938,10000000,38,120000000,4123337.655,4801986.394,10000000,104,115000000,5729101.1,4910311.107,10000000,954,0,0,0,0,968,680,0.250884804,0.175619363,0,796,189.6923077,304.3976719,92657.94268,0,0,0,1,0,0,0,0,0,193.4117647,116.5333333,303.2380952,968,0,0,0,0,0,30,3496,21,6368,29200,300,8,32,395090.7273,1231734.178,4108909,23494,10000000.0,6112.185409,10000000,10000000,BENIGN
123,80975,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,1185,24,80975.0,0.0,80975,80975,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12.34949058,12.34949058,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,154,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,1246753,25974,51.33333333,83.71578903,148,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,12987.01299,12987.01299,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,64,0,0,0,0,0,2,96,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,123077,1,1,47,218,47,47,47.0,0.0,218,218,218.0,0.0,2153,16,123077.0,0.0,123077,123077,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,8.124994922,8.124994922,47,218,104.0,98.72689603,9747.0,0,0,0,0,0,0,0,0,1,156.0,47.0,218.0,32,0,0,0,0,0,1,47,1,218,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
57033,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,666666,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,2,0,0,0,373,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55754,4,3,0,37,0,37,0,12.33333333,21.36195996,0,0,0.0,0.0,9250000,750000,2.0,1.414213562,3,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,0,0,0,0,96,0,750000.0,0.0,0,37,9.25,18.5,342.25,0,0,0,0,1,0,0,0,0,12.33333333,12.33333333,0.0,96,0,0,0,0,0,3,37,0,0,972,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,318716,34,47,668,80924,421,0,19.64705882,76.10434717,4344,0,1721.787234,975.5726064,256002,254,3983.95,17402.91073,144517,2,318716,9658.060606,36397.99921,208494,3,291546,6337.956522,22726.83776,144517,2,0,0,0,0,1100,1512,106.6780457,147.4667102,0,4344,995.0243902,1122.89454,1260892.148,0,0,0,1,0,0,0,0,1,1007.308642,19.64705882,1721.787234,1100,0,0,0,0,0,34,668,47,80924,65535,972,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,163,2,2,86,198,43,43,43.0,0.0,99,99,99.0,0.0,1742331,24539,54.33333333,88.91194146,157,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,12269.93865,12269.93865,43,99,65.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,81.75,43.0,99.0,40,0,0,0,0,0,2,86,2,198,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,397312,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,432,10,132437.3333,229305.9177,397217,47,47,47.0,0.0,47,47,48,48.0,0.0,48,48,0,0,0,0,64,40,5.03382732,5.03382732,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,64,0,0,0,0,0,2,70,2,102,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4516517,5,1,123,46,46,0,24.6,23.27659769,46,46,46.0,0.0,37,1,903303.4,1970338.013,4427737,3,4516517,1129129.25,2199443.338,4427737,3,0,0.0,0.0,0,0,1,0,0,0,100,20,1.107047754,0.221409551,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46.0,100,0,0,0,0,0,5,123,1,46,258,351,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1105078,5,8,1070,745,517,0,214.0,270.6076496,573,0,93.125,199.9260131,1642,11,92089.83333,191324.2489,676779,2,1007139,251784.75,376793.9253,812800,131,1008802,144114.5714,283036.3938,773392,2,0,0,0,0,112,172,4.524567497,7.239307995,0,573,129.6428571,221.1444384,48904.86264,0,0,0,1,0,0,0,0,1,139.6153846,214.0,93.125,112,0,0,0,0,0,5,1070,8,745,8192,131,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
36554,4,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,750000,2.0,1.414213562,3,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,0,0,0,0,96,0,750000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,3,0,0,0,678,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47654,1,1,56,84,56,56,56.0,0.0,84,84,84.0,0.0,2937,41,47654.0,0.0,47654,47654,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.98459731,20.98459731,56,84,65.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,98.0,56.0,84.0,20,0,0,0,0,0,1,56,1,84,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30280,1,1,47,79,47,47,47.0,0.0,79,79,79.0,0.0,4161,66,30280.0,0.0,30280,30280,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,33.02509908,33.02509908,47,79,57.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,86.5,47.0,79.0,32,0,0,0,0,0,1,47,1,79,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,85930,4,4,124,472,31,31,31.0,0.0,118,118,118.0,0.0,6935,93,12275.71429,22057.70765,55051,4,85779,28593.0,49517.60054,85771,4,55210,18403.33333,31868.58016,55202,4,0,0,0,0,80,104,46.54951705,46.54951705,31,118,69.66666667,45.85302607,2102.5,0,0,0,0,0,0,0,0,1,78.375,31.0,118.0,80,0,0,0,0,0,4,124,4,472,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,453264,2,2,88,174,44,44,44.0,0.0,87,87,87.0,0.0,578,8,151088.0,261686.8963,453258,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,4.41243955,4.41243955,44,87,61.2,23.55206997,554.7,0,0,0,0,0,0,0,0,1,76.5,44.0,87.0,40,0,0,0,0,0,2,88,2,174,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,16,1,2,0,31,0,0,0.0,0.0,31,0,15.5,21.92031022,1937500,187500,8.0,7.071067812,13,3,0,0.0,0.0,0,0,3,3.0,0.0,3,3,0,0,0,0,20,40,62500.0,125000.0,0,31,7.75,15.5,240.25,1,0,0,0,1,0,0,0,2,10.33333333,0.0,15.5,20,0,0,0,0,0,1,0,2,31,0,946,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,82216043,33,36,1900,38878,922,0,57.57575758,176.8698374,4380,0,1079.944444,1107.78203,495,0,1209059.456,3072660.907,10000000,2,78600000,2455308.563,4227792.941,10300000,2,82000000,2341556.771,4127648.764,10300000,2,0,0,0,0,680,732,0.401381516,0.437870745,0,4380,582.5428571,950.1558329,902796.1068,0,0,0,1,0,0,0,0,1,590.9855072,57.57575758,1079.944444,680,0,0,0,0,0,33,1900,36,38878,29200,41,5,20,1217570.0,2529062.791,6952910,252326,10000000.0,11972.59111,10000000,9987349,BENIGN
56245,57,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,35087,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17543.85965,17543.85965,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,1,0,1,0,122,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,119397001,18,15,886,5372,277,0,49.22222222,83.08008578,1448,0,358.1333333,536.0848636,52,0,3731156.281,14500000.0,58900000,3,119000000,7023353.0,19500000.0,58900000,4,119000000,8526699.643,21300000.0,59000000,3,0,0,0,0,584,488,0.150757555,0.125631296,0,1448,184.0588235,387.5494057,150194.5419,0,0,0,1,0,0,0,0,0,189.6363636,49.22222222,358.1333333,584,0,0,0,0,0,18,886,15,5372,29200,1006,7,32,875491.0,1147791.284,1687102,63880,58800000.0,181955.5454,58900000,58700000,BENIGN
80,13227178,20,23,1394,20391,486,0,69.7,170.334995,2400,0,886.5652174,695.9189364,1646,3,314932.8095,1214838.825,6199607,1,7027571,369872.1579,1146078.053,4541770,1,13200000,600191.7273,1648478.727,6199625,2,0,0,0,0,672,744,1.51203832,1.738844068,0,2400,495.1136364,657.60309,432441.824,0,0,0,1,0,0,0,0,1,506.627907,69.7,886.5652174,672,0,0,0,0,0,20,1394,23,20391,29200,672,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55629,256840,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,7,256840.0,0.0,256840,256840,256840,256840.0,0.0,256840,256840,0,0.0,0.0,0,0,0,0,0,0,40,0,7.786949073,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,2,0,0,0,360,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,218426,11,9,1293,6554,821,0,117.5454545,251.8759074,1460,0,728.2222222,713.2535976,35925,91,11496.10526,21702.80629,55279,3,217923,21792.3,26971.76952,55310,3,166608,20826.0,27830.90192,57785,16,0,0,0,0,232,192,50.36030509,41.20388598,0,1460,373.6666667,578.6558851,334842.6333,0,0,1,1,0,0,0,1,0,392.35,117.5454545,728.2222222,232,0,0,0,0,0,11,1293,9,6554,65535,509,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
40210,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,666666,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,2,0,0,0,4380,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,119340,8,3,500,3743,198,0,62.5,80.43453416,3743,0,1247.666667,2161.022058,35553,92,11934.0,14799.92942,36899,3,119340,17048.57143,20458.90157,52267,3,52448,26224.0,15127.84248,36921,15527,0,0,0,0,172,72,67.03536115,25.13826043,0,3743,353.5833333,1069.678495,1144212.083,0,0,0,1,0,0,0,0,0,385.7272727,62.5,1247.666667,172,0,0,0,0,0,8,500,3,3743,8192,343,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,59231,1,1,49,105,49,49,49.0,0.0,105,105,105.0,0.0,2599,33,59231.0,0.0,59231,59231,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.8830511,16.8830511,49,105,67.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,101.5,49.0,105.0,20,0,0,0,0,0,1,49,1,105,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,187190,2,2,72,184,36,36,36.0,0.0,92,92,92.0,0.0,1367,21,62396.66667,108070.7328,187186,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,40,64,10.68433143,10.68433143,36,92,58.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,73.0,36.0,92.0,40,0,0,0,0,0,2,72,2,184,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,144149,8,7,1729,3361,1050,0,216.125,382.1654232,1448,0,480.1428571,620.5769973,35310,104,10296.35714,13118.50038,36103,4,119517,17073.85714,21913.28732,60250,216,120202,20033.66667,24716.03378,61542,4,0,0,0,0,264,232,55.49813041,48.56086411,0,1448,318.125,496.7381436,246748.7833,0,0,0,1,0,0,0,0,0,339.3333333,216.125,480.1428571,264,0,0,0,0,0,8,1729,7,3361,29200,65,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,97,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,20618,97.0,0.0,97,97,97,97.0,0.0,97,97,0,0.0,0.0,0,0,0,0,0,0,40,0,20618.5567,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,10328254,8,11,5160,1120,3108,0,645.0,1115.028891,935,0,101.8181818,280.1545353,608,1,573791.8889,2283069.77,9718376,0,609875,87125.0,116416.1183,318822,49,10300000,1029339.7,3067158.336,9754911,0,0,0,0,0,264,360,0.774574289,1.065039648,0,3108,314.0,759.4391282,576747.7895,0,0,0,1,0,0,0,0,1,330.5263158,645.0,101.8181818,264,0,0,0,0,0,8,5160,11,1120,29200,82,4,32,609875.0,0.0,609875,609875,9718376.0,0.0,9718376,9718376,BENIGN
53,23604,2,2,70,126,35,35,35.0,0.0,63,63,63.0,0.0,8303,169,7868.0,13622.5796,23598,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,64,84.73140146,84.73140146,35,63,46.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,57.75,35.0,63.0,40,0,0,0,0,0,2,70,2,126,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
36557,138889,15,6,19909,0,2920,0,1327.266667,1142.45478,0,0,0.0,0.0,143344,151,6944.45,25477.93559,112368,1,138889,9920.642857,30280.84351,112368,1,112861,22572.2,50320.40173,112588,3,0,0,0,0,324,144,107.9999136,43.19996544,0,2920,904.9545455,1127.167815,1270507.284,0,0,0,1,0,0,0,0,0,948.047619,1327.266667,0.0,324,0,0,0,0,0,15,19909,6,0,8192,357,10,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
